newPlot,cluster,usedTime,distance,speed
528,11,4.829,0.0,0.0
528,11,34.25,0.0,0.0
553,-1,193.832,1776.1450428357748,9.163322066716407
556,12,182.713,1019.5007309911539,5.579793068862938
538,12,31.703,790.9585263259402,24.949011964985655
539,12,35.746,822.8640633508478,23.019752233840087
510,12,49.557,1478.7681556231053,29.839743237546767
511,12,8.205,631.6895882726993,76.98837151404014
533,-1,914.2,3079.037497307895,3.3680130139005633
276,-1,415.204,2145.2050880256606,5.166629146216463
276,-1,36.368,0.0,0.0
540,-1,351.919,3994.2900550665017,11.350026725088734
120,-1,121.624,1111.9173352830294,9.142252641608806
541,-1,1302.297,3585.809905413786,2.7534501771975104
536,-1,98.612,273.3295940034512,2.771768080998775
512,-1,310.99,1505.784917005879,4.841907833068198
535,-1,48.727,572.0875313990218,11.74066803618162
557,-1,493.619,2001.6574219170855,4.055065590905304
546,-1,653.751,4260.063813522207,6.516340033930667
529,-1,378.187,1023.6647379236467,2.7067687094576143
513,-1,768.831,3450.800250676292,4.488372933292611
317,-1,336.868,297.2344566594421,0.8823469627849547
131,-1,402.35,1691.0527333536284,4.202939563448809
61,-1,330.5,1920.7134166116932,5.811538325602703
530,14,240.561,1841.7811588488803,7.656191813506264
558,13,1064.762,2843.018021541713,2.6700971874857604
515,14,395.227,3557.857356936096,9.00206047900598
547,14,355.823,942.4702679338296,2.648705305541884
534,14,31.996,243.74527586209544,7.617992119705446
515,14,48.091,741.1113889961471,15.410604666073633
515,14,31.545,0.0,0.0
531,14,210.31,623.9513765696472,2.9668174436291532
390,13,195.01,1272.6346967080497,6.525997111471462
395,13,164.273,985.3403959561772,5.998188356919136
496,13,3.243,167.4691505655345,51.640194438956065
514,13,8.954,430.9187953559718,48.12584267991643
76,13,17.48,300.34795939374754,17.182377539688073
68,13,111.642,608.872212936444,5.453791699686892
516,13,20.372,300.3248782527057,14.7420419326873
495,13,71.311,375.4192673534846,5.2645351678350405
79,13,16.359,326.73978912546545,19.973090600004
69,13,81.454,668.0707384672921,8.20181622102404
548,15,343.816,1288.3088396028324,3.747088092476303
504,-1,293.132,2231.317000851935,7.611987094046147
550,15,529.738,1631.6586831727764,3.0801239162997107
532,15,104.298,416.4476839360066,3.9928635634049225
517,-1,218.589,2306.776126621039,10.553029322706262
347,16,665.261,4229.971939978773,6.358364521561873
551,16,16.08,675.7538296873605,42.024491895980134
542,16,425.752,1368.7229316589746,3.214836176128297
545,16,48.606,730.6133834481568,15.031341469122264
339,16,109.146,1980.6735365250574,18.14700984484138
339,16,368.189,0.0,0.0
552,16,21.441,770.2906198425568,35.92605847873499
545,16,135.131,1231.0866377124953,9.110319894861249
347,17,870.444,1080.769551077302,1.2416301922665927
347,17,351.413,0.0,0.0
347,17,228.046,0.0,0.0
347,17,362.325,0.0,0.0
1082,1,4.483,0.0,0.0
1082,1,612.317,0.0,0.0
1082,1,15.441,0.0,0.0
1082,1,54.341,0.0,0.0
806,1,23.681,748.916333386196,31.625198825480172
806,1,8.053,0.0,0.0
1082,1,1645.382,748.916333386196,0.45516259044173085
806,1,7.535,748.916333386196,99.39168326293245
806,1,11.883,0.0,0.0
806,1,6.41,0.0,0.0
1082,1,5.661,748.916333386196,132.29399989157324
1365,1,3.99,937.1729682675264,234.88044317481862
1082,1,4.742,937.1729682675264,197.6324268805412
806,1,2.867,748.916333386196,261.21950937781514
1082,1,7.691,748.916333386196,97.37567720533039
1082,1,4.174,0.0,0.0
1082,1,11.44,0.0,0.0
806,1,10.961,748.916333386196,68.32554816040471
1082,1,11.136,748.916333386196,67.2518259147087
806,1,9.449,748.916333386196,79.25879282317663
806,1,6.749,0.0,0.0
1082,1,9.936,748.916333386196,75.37402711213728
1082,1,4.329,0.0,0.0
1082,1,4.395,0.0,0.0
1082,1,11.101,0.0,0.0
1365,1,15.076,937.1729682675264,62.16323748126335
806,1,12.084,597.7960292141483,49.470045449697814
1082,1,9.804,748.916333386196,76.38885489455284
806,1,62.705,748.916333386196,11.943486697810318
1082,1,15.572,748.916333386196,48.09377943656538
806,1,16.288,748.916333386196,45.97963736408374
806,1,20.309,0.0,0.0
1082,1,17.466,748.916333386196,42.87852590096164
806,1,23.016,748.916333386196,32.53894392536479
806,1,12.638,0.0,0.0
806,1,11.04,0.0,0.0
806,1,13.717,0.0,0.0
1082,1,21.276,748.916333386196,35.20005327064279
806,1,13.634,748.916333386196,54.93005232405721
1082,1,13.639,748.916333386196,54.90991519804942
1082,1,8.178,0.0,0.0
1082,1,14.549,0.0,0.0
806,1,15.81,748.916333386196,47.36978705795041
1082,1,16.58,748.916333386196,45.16986329229168
1082,1,54.595,0.0,0.0
1082,1,22.321,0.0,0.0
806,1,2.867,748.916333386196,261.21950937781514
1082,1,9.569,748.916333386196,78.26484830036534
1082,1,683.036,0.0,0.0
806,1,7.679,748.916333386196,97.52784651467587
806,1,4.417,0.0,0.0
1082,1,5.655,748.916333386196,132.43436487819557
1082,1,4.361,0.0,0.0
1082,1,4.132,0.0,0.0
1082,1,4.407,0.0,0.0
1082,1,950.086,0.0,0.0
806,1,7.745,748.916333386196,96.69675059860504
1082,1,17.294,748.916333386196,43.30498053580409
1082,1,21.073,0.0,0.0
806,1,1586.283,748.916333386196,0.4721202543217043
806,1,102.54,0.0,0.0
1082,1,289.771,748.916333386196,2.584510987594328
1082,1,8.873,0.0,0.0
806,1,10.835,748.916333386196,69.12010460417129
806,1,4.635,0.0,0.0
1082,1,862.17,748.916333386196,0.8686411419861466
806,1,12.645,748.916333386196,59.22628180199257
1082,1,10.772,748.916333386196,69.52435326644968
1082,1,1627.323,0.0,0.0
806,1,7.505,748.916333386196,99.78898512807409
806,1,4.605,0.0,0.0
1082,1,5.795,748.916333386196,129.23491516586645
1082,1,4.204,0.0,0.0
806,1,2.864,748.916333386196,261.49313316557124
806,1,8.758,0.0,0.0
1082,1,180.386,748.916333386196,4.151743114134113
806,1,3.177,748.916333386196,235.73066836203841
1082,1,247.4,748.916333386196,3.027147669305562
1082,1,327.599,0.0,0.0
806,1,1183.08,748.916333386196,0.6330225626214593
1082,1,17.614,748.916333386196,42.51824306723039
806,1,15.188,748.916333386196,49.30974014920964
1082,-1,8791.339,748.916333386196,0.08518797118234163
1082,2,2695.996,0.0,0.0
1082,2,1438.24,0.0,0.0
1082,2,471.762,0.0,0.0
1082,3,2869.18,0.0,0.0
1082,3,1467.995,0.0,0.0
1082,3,1524.941,0.0,0.0
1364,3,239.644,207.43984386560825,0.8656166808499618
1082,3,684.237,207.43984386560825,0.30316957993445
1082,-1,2046.571,0.0,0.0
1082,4,1925.427,0.0,0.0
1082,4,1256.818,0.0,0.0
1082,4,712.91,0.0,0.0
806,4,651.591,748.916333386196,1.1493656809044261
707,4,10.293,369.6529410130041,35.913041971534454
806,4,16.682,369.6529410130041,22.158790373636503
455,5,110.378,1593.4521072404536,14.436319803225766
445,5,256.401,169.2318498003545,0.6600280412336711
445,5,0.04,0.0,0.0
445,5,620.566,0.0,0.0
445,6,3004.149,0.0,0.0
445,6,690.502,0.0,0.0
445,6,1259.393,0.0,0.0
445,6,75.43,0.0,0.0
445,-1,2660.372,0.0,0.0
445,-1,1337.058,0.0,0.0
901,7,471.128,1755.1016903569102,3.7253181520879894
1082,7,1232.389,748.0440801563049,0.6069869823215761
1082,7,571.902,0.0,0.0
1366,7,612.116,378.81700099821495,0.6188647266175283
445,8,1289.894,1848.1361508130972,1.432781415227218
445,8,140.905,0.0,0.0
445,8,77.456,0.0,0.0
455,8,698.073,169.2318498003545,0.2424271527481431
1363,8,127.635,585.6030513114184,4.588107112558611
1082,-1,592.077,1325.0398301173823,2.237951871323126
1082,9,3229.381,0.0,0.0
1364,9,825.583,207.43984386560825,0.2512646746185523
1366,9,1051.531,194.78511614017611,0.18523953753163352
1366,9,429.801,0.0,0.0
1082,9,476.429,378.81700099821495,0.7951174277766782
1366,9,486.325,378.81700099821495,0.7789379550675267
1366,9,1116.7,0.0,0.0
1082,-1,3900.072,378.81700099821495,0.0971307711750488
1082,-1,2947.716,0.0,0.0
1082,-1,996.31,0.0,0.0
1082,10,2773.141,0.0,0.0
1364,10,1528.22,207.43984386560825,0.13573951647381152
1082,10,89.581,207.43984386560825,2.315667874500265
1082,10,6.615,0.0,0.0
1366,10,36.148,378.81700099821495,10.479611624383505
1082,10,231.975,378.81700099821495,1.6330078715301863
1082,10,725.498,0.0,0.0
1366,10,939.169,378.81700099821495,0.4033533911343059
1366,10,1057.829,0.0,0.0
1082,10,44.562,378.81700099821495,8.5008976481804
915,10,503.765,535.8325556874265,1.0636557833264053
112,10,97.364,765.5769968709317,7.863039695071398
112,10,109.817,0.0,0.0
397,10,51.502,571.5638205532745,11.09789562644702
397,10,63.696,0.0,0.0
10,10,1123.936,725.570238588514,0.6455618812712771
10,-1,2718.062,0.0,0.0
10,-1,900.653,0.0,0.0
10,11,2043.412,0.0,0.0
10,11,34.272,0.0,0.0
10,11,224.75,0.0,0.0
14,-1,1377.688,1688.206338466109,1.2253909001647025
194,-1,439.975,680.6200022874601,1.5469515365360762
606,-1,773.516,4214.648799792885,5.448689878157511
593,-1,1111.172,3609.655624661249,3.2485120437351274
599,-1,200.977,724.4528039129702,3.604655278529236
82,-1,2587.167,3905.922928158794,1.5097297268242809
179,-1,464.212,2974.942596658974,6.408586156021331
569,-1,1527.175,4840.906457725898,3.1698439653123565
570,1,247.714,1073.03441279018,4.331747147073561
597,1,56.421,417.3996706455231,7.397948824826272
569,1,465.369,1395.2192409037873,2.9980923544623455
120,1,82.659,1605.9007297152202,19.428020296824545
590,1,687.697,849.4729496119978,1.2352430643321082
590,1,13.73,0.0,0.0
481,1,269.796,1266.9408758706925,4.695921644022493
570,1,42.547,498.24752773808694,11.710520782618914
540,1,861.983,1060.1089246513247,1.2298489931371324
570,1,614.953,1060.1089246513247,1.7238860931669977
120,1,656.047,945.842623835465,1.4417299733638977
585,-1,1134.986,8055.623976479166,7.097553605488672
594,-1,186.601,1057.4957555202793,5.6671494553634725
568,-1,95.35,154.06941171010135,1.6158302224446917
591,-1,538.772,1053.4050350594255,1.955196326199998
574,-1,896.321,3879.4425061852376,4.328184329258422
595,-1,626.395,721.0610082186191,1.1511282947958064
567,2,245.895,2931.2607318480455,11.920782170633991
567,2,28.845,0.0,0.0
598,2,75.698,433.42567798058917,5.725721656854728
567,2,371.163,433.42567798058917,1.16775022828404
567,2,89.189,0.0,0.0
567,-1,34949.37,0.0,0.0
574,-1,867.634,2212.901848963945,2.5505015351679914
585,-1,590.304,3569.0671074238526,6.046150978858101
117,-1,256.346,2389.8443760143737,9.32272934242927
609,-1,441.009,5558.015437730952,12.602952406256906
610,-1,1173.533,2299.6609909613812,1.9596048777165886
559,-1,222.955,227.63272352102896,1.0209805724071177
571,-1,181.351,2411.735297877808,13.298715187000944
560,-1,83.478,494.8662677129198,5.928104023969428
561,-1,537.599,3342.984227150682,6.218360203703283
561,-1,0.029,0.0,0.0
588,3,230.207,2574.052194993772,11.181467961416343
562,3,247.591,872.8305570863989,3.52529194149383
535,3,31.04,493.2885314803408,15.89202743171201
277,3,192.727,675.7703615726166,3.5063606115002908
563,4,771.261,4490.839690791113,5.822723683410821
586,4,199.596,985.277000877268,4.936356444404036
573,4,265.122,1361.1010143561064,5.133866726850681
573,4,28.467,0.0,0.0
582,-1,379.248,2893.97073320823,7.6308134339752085
592,-1,66.31,255.01683330529374,3.8458276776548597
572,-1,702.197,2717.424310919056,3.869888807441581
572,-1,16.621,0.0,0.0
587,-1,583.293,1554.6812532761971,2.665352152822333
578,-1,167.211,614.3792736897404,3.6742754584910107
575,5,288.497,1363.3989760881884,4.7258688169658205
144,5,87.47,598.2312658282743,6.839273646144671
509,5,322.401,401.6312217506765,1.2457505459061122
144,5,792.357,401.6312217506765,0.5068816477303495
612,-1,842.308,4420.438681381046,5.248007476340064
614,-1,1873.667,2918.2986690765138,1.5575332591525142
308,-1,628.009,2433.7833771891437,3.8753956984520026
600,-1,349.29,1033.6099252185802,2.9591741109638985
187,6,384.564,2117.347414232492,5.505838857075784
219,6,28.356,340.0786716933757,11.99318210231964
219,6,45.052,0.0,0.0
14,-1,393.339,2464.512153118695,6.26561859647453
607,-1,935.217,2319.6520783157525,2.480335663611496
613,-1,397.723,2803.6796402774908,7.049327396900583
399,-1,1285.973,3472.5400496472344,2.7003211184427935
74,-1,379.458,2246.975819864465,5.921540249156599
602,-1,769.668,1204.3913043693692,1.564819252417106
601,-1,280.121,2829.154738370858,10.099759526671896
578,-1,543.462,1230.1560022980825,2.263554769787184
615,-1,348.183,2262.2254493323558,6.497231195470071
579,7,1092.377,3594.308523599197,3.290355365958087
580,7,159.548,448.6446131821562,2.8119726551392445
580,7,297.258,0.0,0.0
580,7,275.204,0.0,0.0
580,7,284.016,0.0,0.0
579,7,956.265,448.6446131821562,0.46916347788756907
268,8,960.39,2822.3954890348205,2.938801413003905
557,8,628.17,646.5190324305536,1.0292102972611772
380,-1,145.804,3167.0011999156773,21.72094867024003
581,9,106.837,1907.398920368321,17.853355301705598
596,9,187.479,669.8782806703086,3.5730843490220696
604,9,61.546,478.3080725370223,7.771554163341603
582,-1,317.073,2242.6360879013864,7.072933008806762
608,8,129.362,1317.2421302544346,10.182604862745123
611,8,47.582,788.8894085731391,16.579576490545566
82,8,589.502,1686.5635389426782,2.8609971449506166
603,-1,635.95,4963.12783300523,7.804273658314694
616,-1,375.904,2804.40746793415,7.460435291814267
583,-1,366.162,1462.958650524877,3.9953863331664046
280,10,445.808,1031.044662805017,2.3127549590967793
564,10,95.381,418.1470942953421,4.383966348595025
589,10,83.232,633.3519359963847,7.609476355204545
576,11,210.456,2953.3521596083283,14.033109816818378
565,11,416.369,341.9405221448005,0.8212439498252764
317,11,85.732,599.8030060376718,6.996255844231697
332,11,100.925,763.579568155903,7.565811921287124
605,-1,170.252,1985.8064145390954,11.663924150900403
584,12,124.401,1381.366287406776,11.104141344577425
577,12,169.004,895.1376909173551,5.2965473652538115
566,12,86.933,421.7326411190555,4.851237632648769
617,-1,288.246,1063.3705574077753,3.6891077670037933
395,1,2345.249,753.5903233874637,0.321326359541125
395,1,1762.509,0.0,0.0
395,1,587.576,0.0,0.0
395,1,967.76,0.0,0.0
395,1,534.912,0.0,0.0
1032,1,865.278,203.69777758611278,0.2354131014380497
1032,1,839.765,0.0,0.0
1032,1,314.797,0.0,0.0
1032,1,1194.908,0.0,0.0
1032,2,2325.14,0.0,0.0
1032,2,1185.719,0.0,0.0
1032,2,574.231,0.0,0.0
1032,-1,2348.845,0.0,0.0
1032,-1,1526.0,0.0,0.0
1032,3,2007.801,0.0,0.0
395,3,1181.71,203.69777758611278,0.17237543693978452
395,3,587.484,0.0,0.0
395,-1,3586.758,0.0,0.0
395,-1,2863.914,0.0,0.0
1033,-1,3160.914,753.5903233874637,0.23840899290125062
1033,-1,323.497,0.0,0.0
76,-1,928.278,1067.7549932884483,1.150253472869602
635,4,854.004,2640.4125913166026,3.0918035411035576
635,4,0.048,0.0,0.0
635,4,383.313,0.0,0.0
635,4,64.394,0.0,0.0
635,-1,41977.028,0.0,0.0
56,-1,1711.516,2953.900444634174,1.7258970670646223
43,-1,70.221,291.44334001906714,4.150372965623776
43,-1,2330.187,0.0,0.0
43,5,2240.03,0.0,0.0
43,5,1204.5,0.0,0.0
43,5,721.282,0.0,0.0
43,5,648.289,0.0,0.0
348,-1,2488.319,0.0,0.0
348,-1,6014.056,0.0,0.0
348,-1,15003.997,0.0,0.0
348,-1,804.698,0.0,0.0
8,1,34851.791,2197.2589556230396,0.06304579743471547
8,1,590.624,0.0,0.0
649,1,711.171,953.4897947796132,1.3407321091265156
649,1,65.198,0.0,0.0
649,1,109.007,0.0,0.0
649,1,168.509,0.0,0.0
192,1,211.44,268.5029261666457,1.2698776303757364
486,1,553.804,358.3541268093386,0.6470775343069726
45,1,776.111,913.6343582830576,1.1771954762695769
45,1,416.711,0.0,0.0
45,1,29.036,0.0,0.0
207,1,477.852,682.1080346312422,1.427446227349142
207,1,606.625,0.0,0.0
207,1,28.853,0.0,0.0
348,1,632.284,404.4922213615944,0.6397318631526251
65,1,58.323,0.0,0.0
65,1,109.277,0.0,0.0
65,1,296.074,0.0,0.0
65,1,523.702,0.0,0.0
66,1,29.554,331.90966230696245,11.230617253399284
65,1,43.512,331.90966230696245,7.628002902807557
65,1,253.943,0.0,0.0
67,1,858.108,714.4118023698833,0.83254299268843
67,1,108.597,0.0,0.0
67,-1,25043.135,0.0,0.0
68,2,4018.262,280.3816388762188,0.0697768435398734
79,2,183.826,869.0542021206671,4.727591320709079
69,2,326.9,668.0707384672921,2.043654752117749
70,2,34.648,136.98077109500557,3.95349720315763
70,2,100.28,0.0,0.0
88,2,231.071,811.1784448885891,3.5105160097484718
90,3,551.932,2864.386930348685,5.189746074423452
71,3,414.623,884.4108696123237,2.133048262185947
71,3,51.047,0.0,0.0
73,3,1364.707,354.5911734673093,0.25982952638720935
72,-1,5861.096,178.54740423074514,0.030463142768988115
86,-1,442.502,422.97380968695785,0.9558686959312226
82,4,2009.743,870.5477383230937,0.4331637121378672
91,4,57.277,387.129658458353,6.758902499403827
81,4,693.611,427.0743170081249,0.6157259861912873
81,4,603.756,0.0,0.0
81,4,431.9,0.0,0.0
81,4,76.591,0.0,0.0
73,4,352.699,351.05754125737326,0.9953460068142332
73,4,0.073,0.0,0.0
65,5,1741.797,4212.484926801948,2.4184706523216817
85,5,39.14,113.27399479337255,2.8940724270151392
75,5,146.012,218.58606678498614,1.4970417964618397
83,5,1241.288,406.59234891589995,0.3275568191393939
84,5,78.854,257.8059057689356,3.269408093044558
75,5,3.418,232.9974967599313,68.16778723227948
75,5,515.802,0.0,0.0
75,5,1419.028,0.0,0.0
66,5,628.703,260.6589162055392,0.4145978565483848
75,5,470.029,260.6589162055392,0.5545592212513253
75,5,253.757,0.0,0.0
74,5,374.316,582.230744358941,1.555452463584087
74,5,302.51,0.0,0.0
80,5,54.144,192.35958244669783,3.552740515046872
76,5,47.723,331.3647848473686,6.9435028151492695
76,5,295.495,0.0,0.0
76,5,9.932,0.0,0.0
67,5,694.058,341.17843587056393,0.4915704968036734
74,-1,9822.775,291.90864672524145,0.029717533662864257
59,-1,245.6,805.5087950106151,3.279758937339638
89,6,681.507,1121.2129859176464,1.6451965803985087
78,6,733.819,787.6123735913947,1.0733060517530817
77,6,292.239,699.5520706366689,2.3937669874201215
77,6,43.44,0.0,0.0
80,-1,14343.568,2619.3518318200954,0.182615080977069
67,-1,700.132,431.9717852193291,0.6169862043433654
85,7,2102.26,601.2702289633069,0.2860113539539861
67,7,76.153,601.2702289633069,7.895555381446651
87,7,121.972,528.3172862592854,4.331463665917468
65,7,186.02,439.5812222013976,2.363085809060303
65,7,112.19,0.0,0.0
65,7,27.452,0.0,0.0
65,7,89.474,0.0,0.0
65,7,463.271,0.0,0.0
65,7,270.996,0.0,0.0
65,7,226.569,0.0,0.0
65,7,74.288,0.0,0.0
65,7,326.406,0.0,0.0
65,7,901.824,0.0,0.0
65,7,577.747,0.0,0.0
618,1,15053.834,0.0,0.0
618,1,573.724,0.0,0.0
618,1,328.997,0.0,0.0
618,1,592.641,0.0,0.0
618,1,1262.037,0.0,0.0
618,1,97.327,0.0,0.0
618,1,57.322,0.0,0.0
618,1,228.136,0.0,0.0
618,1,99.828,0.0,0.0
618,1,161.245,0.0,0.0
618,1,348.186,0.0,0.0
618,1,200.919,0.0,0.0
618,1,368.675,0.0,0.0
618,1,85.724,0.0,0.0
618,1,383.728,0.0,0.0
618,1,162.894,0.0,0.0
618,1,191.942,0.0,0.0
618,1,505.324,0.0,0.0
618,1,761.108,0.0,0.0
618,-1,8202.56,0.0,0.0
626,-1,10940.999,248.98056210596005,0.022756657057180982
408,-1,826.709,1808.3979471822458,2.187466142478485
623,2,690.252,1965.2077259902221,2.8470873333075777
622,2,579.15,773.1970735348089,1.3350549486917187
619,2,1038.62,522.0296090129024,0.5026184831920264
625,3,599.087,2043.0036053914416,3.41019518933217
620,3,231.933,335.4688906681509,1.4464043092968697
620,3,625.319,0.0,0.0
621,3,504.128,574.1685467125437,1.1389340538762849
621,3,16.73,0.0,0.0
621,3,79.477,0.0,0.0
621,3,1528.279,0.0,0.0
621,4,2055.152,0.0,0.0
621,4,678.918,0.0,0.0
621,4,654.068,0.0,0.0
621,4,613.769,0.0,0.0
621,4,449.861,0.0,0.0
621,4,1192.341,0.0,0.0
621,4,253.054,0.0,0.0
621,4,121.318,0.0,0.0
621,4,217.278,0.0,0.0
621,4,189.689,0.0,0.0
621,4,753.825,0.0,0.0
621,4,451.905,0.0,0.0
621,4,754.101,0.0,0.0
621,4,326.331,0.0,0.0
621,4,1059.911,0.0,0.0
621,4,805.053,0.0,0.0
622,-1,835.631,2013.8882435074584,2.410020982356397
351,5,1446.283,5050.691597512933,3.492187626842695
352,5,138.816,832.5953713230087,5.997834336985713
112,5,73.202,548.3375787501859,7.490745864186579
62,-1,87.219,1801.2358383827407,20.651874458348992
62,-1,3.013,0.0,0.0
62,6,4184.273,0.0,0.0
62,6,703.441,0.0,0.0
62,6,509.688,0.0,0.0
62,6,587.897,0.0,0.0
62,6,260.111,0.0,0.0
62,6,422.472,0.0,0.0
62,6,332.577,0.0,0.0
618,-1,2424.322,3882.5380162635443,1.6014943626562577
444,1,345.062,0.0,0.0
444,1,817.151,0.0,0.0
444,1,94.585,0.0,0.0
1027,2,1976.686,7956.614346976186,4.025229271101321
1027,2,16.891,0.0,0.0
1027,2,98.304,0.0,0.0
1026,2,153.263,114.06519831862867,0.7442448491718724
1029,3,33558.985,428.046602017102,0.012755052097585847
1027,3,191.122,491.1071987845942,2.569600562910571
1026,3,1002.135,114.06519831862867,0.11382218794736106
1029,3,460.063,428.046602017102,0.9304086658068612
1026,3,581.667,428.046602017102,0.7358963152750663
1027,3,531.9,114.06519831862867,0.2144485773991891
1027,-1,13469.799,0.0,0.0
689,-1,374.323,1241.0083848497452,3.3153409885306147
1031,-1,808.655,3410.34532981555,4.217305686374968
1030,4,1207.992,2211.88989218862,1.8310468051018713
1025,4,106.413,558.4036479419894,5.247513442361266
1025,4,3.578,0.0,0.0
61,-1,396.603,1608.6983723521232,4.056193151217019
514,5,1086.494,1028.4524794240142,0.9465790693957024
514,5,525.209,0.0,0.0
514,5,33.188,0.0,0.0
514,5,1383.629,0.0,0.0
514,5,242.945,0.0,0.0
514,5,756.76,0.0,0.0
10,-1,2650.868,1386.8808187978077,0.5231798862854762
10,6,2066.69,0.0,0.0
253,6,342.504,243.62650487706938,0.711309955145252
10,6,1451.471,243.62650487706938,0.16784800032316827
10,6,188.66,0.0,0.0
10,-1,4106.584,0.0,0.0
253,-1,131.937,243.62650487706938,1.846536641556723
10,7,2551.963,243.62650487706938,0.09546631549010286
10,7,55.386,0.0,0.0
10,7,1522.614,0.0,0.0
10,7,7.764,0.0,0.0
658,-1,554.281,2591.218440103685,4.674918389956873
1028,-1,733.405,3256.36849514709,4.440068577589586
1026,-1,1576.351,145.5934110206078,0.09236103572149082
200,-1,555.728,3009.8765956588218,5.416096715765306
191,-1,302.801,3316.2763539864004,10.951999346060285
183,-1,43.848,280.0654813452086,6.38718941217863
169,-1,153.996,1311.580145596594,8.516975412326255
211,-1,63.24,2443.6651728880342,38.64113176609795
212,-1,46.492,393.89423107699884,8.472301279295339
213,-1,89.268,1370.1898062585547,15.34917110564317
150,-1,764.71,857.8220591879855,1.121761267915923
168,1,536.43,2416.9246487361675,4.505573231803157
168,1,52.36,0.0,0.0
168,1,12.685,0.0,0.0
173,1,16.317,146.8569313785058,9.000240937580793
173,1,13.429,0.0,0.0
168,1,29.758,146.8569313785058,4.9350403716145514
214,1,77.488,957.149477215185,12.352228438147648
215,1,34.423,374.60390748974817,10.882372468690937
174,2,972.85,2310.8073365442433,2.3752966403291804
174,2,875.801,0.0,0.0
174,2,214.865,0.0,0.0
174,2,149.912,0.0,0.0
174,2,148.968,0.0,0.0
174,2,457.054,0.0,0.0
174,2,62.247,0.0,0.0
174,2,28.539,0.0,0.0
174,2,274.205,0.0,0.0
174,2,351.245,0.0,0.0
174,2,501.865,0.0,0.0
174,2,251.025,0.0,0.0
174,2,71.384,0.0,0.0
174,2,190.742,0.0,0.0
174,2,342.58,0.0,0.0
174,2,1154.393,0.0,0.0
174,2,342.275,0.0,0.0
174,2,332.966,0.0,0.0
174,2,399.215,0.0,0.0
174,2,527.714,0.0,0.0
174,2,137.708,0.0,0.0
174,2,618.48,0.0,0.0
174,2,145.307,0.0,0.0
174,2,316.605,0.0,0.0
174,2,672.196,0.0,0.0
174,2,13.105,0.0,0.0
174,2,372.96,0.0,0.0
174,2,1174.83,0.0,0.0
174,2,326.522,0.0,0.0
174,2,394.591,0.0,0.0
174,2,466.631,0.0,0.0
174,2,82.701,0.0,0.0
174,2,508.651,0.0,0.0
174,2,1559.684,0.0,0.0
174,2,317.782,0.0,0.0
174,2,170.118,0.0,0.0
174,2,293.287,0.0,0.0
174,2,210.861,0.0,0.0
174,2,422.402,0.0,0.0
174,2,229.05,0.0,0.0
174,2,480.94,0.0,0.0
174,2,792.88,0.0,0.0
182,3,594.673,1032.7072200997463,1.7365967852916584
182,3,47.027,0.0,0.0
175,3,23.715,331.1013145024295,13.961683090973203
175,3,23.12,0.0,0.0
190,-1,133.841,1212.0481862365098,9.055881129373732
167,4,225.181,1489.6155807697605,6.615192137745904
166,4,43.448,380.64846687813554,8.761012402829486
168,4,180.283,534.3675732378235,2.964048597137964
168,4,10.52,0.0,0.0
168,4,107.025,0.0,0.0
173,4,54.781,146.8569313785058,2.6808004851774485
168,4,35.907,146.8569313785058,4.089924844139188
168,4,40.899,0.0,0.0
164,4,212.684,544.1671875713937,2.5585713432669768
163,4,7.595,224.67258808651096,29.581644251021853
164,4,5.322,224.67258808651096,42.21581888134366
163,4,3.463,224.67258808651096,64.87802139373692
166,4,180.683,253.25681547092321,1.4016637728559036
162,4,147.348,544.3640964852425,3.69441116598286
162,4,32.462,0.0,0.0
163,4,11.126,527.1681953123282,47.38164617223874
164,4,56.647,224.67258808651096,3.9661868781490806
164,4,109.0,0.0,0.0
164,4,101.325,0.0,0.0
164,4,270.545,0.0,0.0
162,4,77.958,319.19002005571576,4.094384412834036
162,4,97.255,0.0,0.0
164,4,51.279,319.19002005571576,6.224575753343781
163,4,22.406,224.67258808651096,10.027340359123047
163,4,57.779,0.0,0.0
167,4,5.883,481.80846646139605,81.8984304710855
167,4,2.266,0.0,0.0
167,4,14.163,0.0,0.0
167,4,3.688,0.0,0.0
166,4,16.788,380.64846687813554,22.67384243972692
162,4,22.575,544.3640964852425,24.11358123965637
163,4,26.304,527.1681953123282,20.041369955608584
166,4,14.184,253.25681547092321,17.85510543365223
163,4,214.672,253.25681547092321,1.179738463660483
163,4,8.421,0.0,0.0
163,4,47.704,0.0,0.0
163,4,225.064,0.0,0.0
163,4,36.24,0.0,0.0
166,4,633.726,253.25681547092321,0.3996314108477847
166,4,170.032,0.0,0.0
162,4,309.016,544.3640964852425,1.761604889343084
162,4,115.925,0.0,0.0
162,4,144.309,0.0,0.0
162,4,83.292,0.0,0.0
162,4,114.512,0.0,0.0
162,4,19.211,0.0,0.0
162,4,553.731,0.0,0.0
162,4,26.278,0.0,0.0
162,4,268.297,0.0,0.0
162,4,156.935,0.0,0.0
162,4,462.455,0.0,0.0
162,4,591.985,0.0,0.0
162,4,722.79,0.0,0.0
162,4,164.67,0.0,0.0
163,4,463.276,527.1681953123282,1.1379138900187538
162,4,95.034,527.1681953123282,5.547153600946273
162,4,1156.396,0.0,0.0
162,4,102.432,0.0,0.0
162,4,236.523,0.0,0.0
163,4,1719.962,527.1681953123282,0.3064999083190955
166,4,4.119,253.25681547092321,61.48502439206682
